Ticker,return_6m,volatility,avg_volume,up_ratio,early_return,mid_return,late_return,cluster
AOS,-0.04308302338636427,0.015371153538823118,1408379.8449612404,0.46875,-0.004389101684934227,0.04544243780299406,-0.10980148772740805,3
APA,0.39840735356268886,0.028465704460308165,7425257.364341085,0.484375,-0.0016510268321717758,0.3186795671775591,0.037563882293566,0
APD,-0.032265069803909086,0.014257067962416669,1104055.8139534884,0.4609375,0.07129683984929458,-0.029395656828875683,-0.10176719701320958,3
APH,0.5667686387253037,0.015890648068465022,8458806.201550387,0.625,0.17631665197729185,0.16913451976110805,0.12946542823189033,1
APO,-0.0880094636444152,0.0203175023065708,3257300.0,0.5234375,0.06248481614428525,-0.09923553470615509,-0.05921337550073047,3
APP,0.48111754276039087,0.03697728395247355,6399772.0930232555,0.546875,-0.05587721906691301,0.6597943532329564,-0.08070412274560224,0
APTV,0.13670420258537797,0.01890578166479514,2273075.19379845,0.4921875,0.010227587196772303,0.18286618354041928,-0.04790050341302188,3
ARE,-0.2380081216073111,0.026310441980652518,1882679.0697674418,0.5625,0.12102773631737085,0.08695645339447333,-0.3760794284559462,0
ATO,0.16262461199547262,0.009566880897760836,878633.3333333334,0.59375,0.022602501524362273,0.056601579844998806,0.07139797116448232,1
AVB,-0.10282754901583147,0.012407715161692194,885621.7054263566,0.515625,0.009937290551211397,-0.048731068255673415,-0.06865443873854715,3
AVGO,0.4813638618881957,0.024409992157249944,21863236.434108526,0.5703125,0.21260955964795158,0.2567638161223409,-0.00902233568532107,1
AVY,-0.03168841227586627,0.014907660747800814,683072.0930232558,0.4765625,-0.007715846701295215,-0.07545332838275076,0.0483206081164842,3
AWK,-0.00446073159691418,0.013469017410273242,1368688.3720930233,0.5234375,0.059034579960662414,-0.036428309304064044,-0.02663540771447348,3
AXON,-0.23905676797945352,0.029764449863005648,663696.8992248062,0.5546875,0.019546195299757763,0.006448928288231626,-0.26261954893200046,0
AXP,0.19623152657249432,0.014871151106829347,2591059.689922481,0.515625,0.04194418691265156,0.037069944404300115,0.06572923637213268,1
AZO,0.0580014400254063,0.01364936904367125,131950.38759689924,0.5078125,0.010201865416224809,0.15742508842640346,-0.08876397144862147,3
BA,-0.04982413485454151,0.017335518459617328,7860755.813953488,0.4765625,0.12299722804629831,-0.06917747068198743,-0.09369612893281909,3
BAC,0.18941392494548803,0.012547382426267012,37306696.8992248,0.546875,0.03489606273122359,0.08340659942203477,0.023540837520470648,1
BALL,-0.0933730858233679,0.014931339942641097,2609224.031007752,0.484375,0.10601887080753158,-0.1403536398114985,-0.029363833901363434,3
BAX,-0.3831413394846789,0.029679233276541036,6458174.4186046515,0.46875,-0.059103736812380236,-0.13813284170706064,-0.20387936612229962,0
BBY,0.059577374252500315,0.022169612063056916,3532637.984496124,0.4921875,-0.07646918715576956,0.09413331932480418,0.029223889286357663,3
BDX,0.14173758679631132,0.014969997377620146,2438096.1240310078,0.5078125,0.04868065996783555,0.034947917439654086,0.029162370039571783,3
BEN,0.03536379026148517,0.015341592655552369,4314068.992248062,0.4921875,0.1216011643924999,-0.011419286259710115,-0.07154956834732928,3
BF-B,-0.1869800355923844,0.025137855971693844,4199062.790697674,0.46875,-0.19910235614818816,-0.051842560916106284,0.01604085049808024,0
BG,0.19221491017193126,0.021780494033407014,1917737.984496124,0.4453125,-0.10138999904408497,0.15395675703425105,0.19400569286968095,3
BIIB,0.39195812269361663,0.020348718345175057,1574249.6124031008,0.5234375,0.06720946899301183,0.11648138899678773,0.15655421204524878,1
BK,0.2692363012554986,0.010302915168832336,3689496.1240310078,0.609375,0.08585397629767755,0.08304988952185433,0.03751890514822587,1
BKNG,-0.02896930172043999,0.013468741144833131,215686.82170542635,0.5234375,0.08652234160029826,-0.03509968372825634,-0.09105468640786896,3
BKR,0.3007473687522535,0.019099941385741035,7085347.286821705,0.5859375,0.022198777462469454,0.21183282285136573,0.05338902468962026,1
BLDR,-0.13446573012780905,0.028732178261589945,2106983.7209302327,0.40625,0.054305060227272994,0.07993698968086038,-0.1998762111840977,0
BLK,0.10496129129854093,0.013274599349252703,596666.6666666666,0.53125,0.1250300332451848,0.01700085534638096,-0.06524243755785175,1
BMY,0.08601262380139385,0.017016113233273074,14189965.891472869,0.5,0.08323005912272796,-0.03578854876515036,0.024727323552588443,3
BR,-0.04090379270151545,0.012146118520482075,652428.6821705427,0.46875,-0.00745269036094931,0.03955137107682516,-0.07775782448707025,3
BRK-B,0.011005181986674994,0.008659450639118459,4592193.023255814,0.515625,-0.06374651713740265,0.03715673123083496,0.03373756692088592,3
BRO,-0.251896831383823,0.01642585343912428,3247865.891472868,0.5078125,-0.03047936694158737,-0.12547629484727574,-0.1229918688509476,3
BSX,-0.002525444531743637,0.012014219293288464,8153755.03875969,0.4921875,0.0023312821785190785,-0.05418058371975443,0.042538095851839985,3
BX,-0.03272407084749074,0.01800227932778762,3830020.1550387596,0.421875,0.11790871070009645,0.07158252874999849,-0.22287713159587152,3
BXP,0.09417004429421039,0.018268340537334275,1792736.4341085271,0.53125,0.07572133196030184,0.14341600561454104,-0.06709117934159226,1
C,0.3489389917158363,0.014518637707953417,13641336.434108527,0.546875,0.19564348791851782,0.08821450560306476,-0.008470580214003931,1
CAG,-0.19215286393834774,0.015445912640704457,10672489.147286821,0.453125,-0.151893072877074,0.016781627957209055,-0.05724542669292021,3
CAH,0.3925570556001492,0.019688906052231992,2320772.8682170543,0.5859375,0.08888576422709216,-0.0695473049146107,0.38580028973957425,1
CARR,-0.2575252191354451,0.018762128827503343,5368031.782945736,0.453125,0.028217098061815937,-0.20564889430640387,-0.1055991600622942,3
CAT,0.594855407156692,0.01801555104553436,2790893.023255814,0.5703125,0.18080412989882588,0.057919221549345146,0.2329068522676625,1
CB,0.05367869567185646,0.011310146679725257,1806524.8062015504,0.484375,-0.01011465018612867,-0.012488210804171285,0.08536268221992649,3
CBOE,0.21326396325932362,0.012265513177738975,828680.6201550388,0.5390625,0.11346965859447145,-0.017238441422198214,0.09026839459654967,1
CBRE,0.19060906995869975,0.015472825632434593,1585814.7286821706,0.5625,0.07198209143545165,0.17345241280075685,-0.06493031126425097,1
CCI,-0.04602471430789745,0.01321623431516999,3206531.7829457363,0.5,0.0679506920533346,-0.09224414831841654,-0.032911420317978224,3
CCL,0.13179646441110582,0.023088537579504763,21941957.364341084,0.515625,0.2631579471353307,0.059422748885026744,-0.16575825545910505,0
CDNS,-0.013964187257280214,0.021357729437741814,1834002.3255813953,0.53125,-0.015060045259919663,0.08773304774423285,-0.09312637821006009,1
CDW,-0.22833218464651017,0.018197553393585912,1285283.7209302327,0.4765625,-0.06880563731990963,-0.07342550796358549,-0.13276341889194865,3
CEG,0.17782802744104464,0.024679752449575723,2629737.984496124,0.515625,0.07104308057995756,0.04940053113113363,0.05367674249413845,0
CF,0.006807062269521769,0.019440616082504643,2635982.1705426355,0.5078125,0.08342099477535991,-0.06894954563789846,0.016120843883395075,3
CFG,0.26499725252719863,0.015679650720167866,4659770.542635659,0.5546875,0.12935798384975183,0.056429428995713016,-0.002153986388131801,1
CHD,-0.08832382798368976,0.012995172747926116,2243951.9379844964,0.5390625,0.03709683315460666,-0.053772187961550255,-0.08268371199386437,1
CHRW,0.576536825699725,0.02677102040980801,1478779.8449612404,0.5625,0.005609796665829281,0.36427409787400156,0.1310978399138487,1
CHTR,-0.5092543050979239,0.02505694781508693,1865891.4728682172,0.421875,-0.08273327078308645,-0.3193242563508405,-0.24222067596176444,3
CI,-0.10226653793647733,0.024266029342683737,1889803.8759689922,0.4921875,0.012998525116153292,-0.00866320573059609,-0.09079872216964868,0
CINF,0.13335865660066792,0.013018817464939438,530503.1007751938,0.5703125,0.015851099188072704,0.028450640418434148,0.06692472272383232,1
CL,-0.09735710906374284,0.011412666621538562,5595496.899224807,0.4375,0.0010277428814600142,-0.0604242563212396,-0.04435305177932336,3
CLX,-0.20671582196682692,0.013185252209243718,1864644.96124031,0.4375,-0.04879695798313444,-0.024266212278552635,-0.16456499674482972,3
CMCSA,-0.1881697467611304,0.013637072974632545,24029296.124031007,0.4375,0.004494707093176231,-0.06945248225752676,-0.142707383058715,3
CME,0.08049737493093745,0.010474603997991353,2087739.534883721,0.578125,0.04702115047712119,-0.06028077091309325,0.08628054563663179,1
CMG,-0.39567383842873616,0.025998684172389024,18816526.356589146,0.40625,0.02182234596133914,-0.26596939549803034,-0.20418449326932364,3
CMI,0.4049629319107364,0.015921445504533806,850728.6821705427,0.578125,0.04418363869436015,0.19929482566748602,0.12343966856804323,1
CMS,0.09094187869185544,0.009619289197510168,2363693.023255814,0.5390625,0.02762041182744568,-0.005314765535207822,0.05852704783393525,1
CNC,-0.3882629843388944,0.04672197832772817,12914426.356589148,0.53125,-0.488649752426345,0.09128345583826714,0.13616491405434772,0
CNP,0.09954304635481992,0.009380725852531026,5241426.356589147,0.5234375,-0.007152790589967761,0.03743511906138375,0.04441530815486039,1
COF,0.07686304801497945,0.016910854694552994,3928183.7209302327,0.5703125,0.10176168982022804,0.032205054521754706,-0.0640929332686847,1
COIN,0.07816710091353452,0.04214857060370195,12007494.57364341,0.484375,0.5117118054401022,-0.20167984501008063,-0.11405040503193498,0
COO,-0.10364115621685188,0.02417217159623546,2692596.1240310078,0.53125,-0.096557775004257,-0.11056508651281172,0.12142409197216164,0
COP,0.003649107739816193,0.016292530952732406,7076963.565891473,0.4921875,-0.003037584896248835,0.027043681950273957,-0.026113802560344013,3
COR,0.30364530005424517,0.013244757270224701,1383190.6976744186,0.5703125,0.06897331770284598,-0.01303789130006916,0.2540999961827304,1
COST,-0.06653661725986737,0.011133541402596618,2250841.8604651163,0.453125,-0.04051272355173896,-0.0005460953986504702,-0.04023161218718485,3
CPAY,-0.208895567528661,0.019814634142884747,512261.2403100775,0.484375,-0.07285409767424167,-0.08597432716755626,-0.10159996478929967,3
CPB,-0.06535325548186488,0.017072373592008944,5748304.651162791,0.4296875,-0.08648496791486993,0.07220450492999708,-0.03807550507425561,3
CPRT,-0.34187755469220005,0.01630150287361697,7356171.317829457,0.4453125,-0.26337710844227613,0.014818049993898574,-0.11883305936845734,3
CPT,-0.09583866186950596,0.012003376924380004,1005129.4573643411,0.5078125,-0.004985776235347128,-0.061585578813515895,-0.026188197714050232,3
CRL,0.20770062068516415,0.025414340185905007,952949.6124031008,0.53125,0.11507740801980892,-0.032546208960113066,0.09880825181557817,0
CRM,-0.15914094793767486,0.018149969292090617,8386089.147286822,0.515625,-0.11137419895001233,-0.07915196486978804,0.00598652783968201,3
CRWD,0.233082499386414,0.02326018753487221,3095913.1782945734,0.515625,0.07916229199513158,-0.052891420931293176,0.20662174588769644,0
CSCO,0.2880220786161407,0.01330705389023192,20462610.85271318,0.53125,0.10581062894978666,-0.02005858075182676,0.15875651144972402,1
CSGP,-0.10093802540913877,0.017617438519054885,3118926.3565891474,0.515625,0.12485132307344937,0.03743378951635834,-0.22556047655973444,3
CSX,0.1339043284575181,0.013418413636411965,17070536.434108526,0.5234375,0.0763191369917946,-0.05507934141425219,0.06499850590055778,1
CTAS,-0.12278070230838434,0.011438280904329067,1784668.2170542635,0.46875,0.001028988086921645,-0.10014443942736384,-0.06406529838531538,3
CTRA,0.0826798457595801,0.016296163918499612,7891679.84496124,0.515625,-0.02302089383176309,0.013294080023779964,0.08956740143730846,3
CTSH,-0.08882843203653701,0.014653447466503976,4041614.7286821706,0.515625,-0.06525731150058134,-0.08049643304117471,0.0369842069460502,3
CTVA,-0.01879318423386489,0.014972481380167935,4353527.131782946,0.53125,0.08234456511419963,-0.04264100863057163,-0.06568515614013981,1
CVS,0.320813462239423,0.015789594299941583,7641794.573643411,0.6171875,0.06262489010447858,0.17348163333669286,0.06008245988484395,1
CVX,0.13867348929701695,0.0117165733648259,8711204.65116279,0.5390625,0.07112360652882521,0.06563618062508758,-0.015428829266070254,1
D,0.1480953392384654,0.011287308112700251,5189565.891472869,0.5078125,0.07151274552918774,0.04292121679904204,0.016107431606508626,3
DAL,0.1624107352913602,0.02537717504436445,9016227.131782945,0.5,0.09845785292198994,0.030593802153095817,-0.0039354481637395855,0
DASH,0.05141236823945472,0.02547197115543351,3881969.7674418604,0.5390625,0.1913229240131824,0.11943660775738874,-0.20169717757428274,0
DAY,0.16220315380439443,0.027636802279567243,2443256.589147287,0.515625,-0.06804778799920763,0.19850769416414882,0.008624416113244715,0
DD,0.40673161669017577,0.017730379472662473,7241942.992248062,0.5234375,0.09031471310736583,0.04203809956687454,0.23608881206975507,1
DDOG,0.5535309446304157,0.03327748180241499,5744057.364341085,0.4765625,0.17020744727331616,-0.0597974007933505,0.3783058958175822,0
DE,-0.036369653153455195,0.014376073648863933,1295677.519379845,0.4921875,0.02379375966942976,-0.06098491683395302,0.01870135089139202,3
DECK,-0.34971734219595496,0.03356926171557858,3742175.968992248,0.453125,-0.2314698744947834,0.17259435892132613,-0.3021570653702439,0
DELL,0.21406331549951907,0.024766774539768933,6286089.92248062,0.4921875,0.11304273640756524,0.03488799145968002,0.029895548857534315,0
DG,0.2025761578376093,0.022254609694339806,3174816.2790697673,0.46875,0.2901252883438743,-0.04595811302365305,-0.011391608405262543,3
DGX,0.09365211701727882,0.014004507579031843,1013336.4341085271,0.5546875,-0.027199028099250233,0.07123326296135701,0.03034378641631541,1
DHI,0.17344285459267672,0.02535422584173734,3634701.5503875967,0.4921875,0.07733266956812512,0.3075347116382705,-0.15948782407533724,0
DHR,0.18173433298434238,0.018641066339686277,4038505.426356589,0.5234375,0.030814213007962277,-0.022177710622372837,0.14854766412685927,1
DIS,-0.05922459567449034,0.012771910223161188,8826801.550387597,0.4296875,0.06544144997836909,-0.05711476785720637,-0.08871658533793336,3
DLR,-0.03175754233691397,0.013709420928094596,1630526.3565891474,0.5078125,0.0513900159305154,-0.009441098414657345,-0.07578148807032792,3
DLTR,0.2171740991356781,0.022542173814098416,4147093.023255814,0.546875,0.23890315792758487,-0.11715208497628682,0.07128248422701855,1
DOC,0.06415002737469644,0.014801088683455284,7519403.100775193,0.5,0.0886318969026818,0.004384912089074877,-0.030993950581143848,3
DOV,-0.0027411639696695023,0.014047331584689696,1057426.3565891474,0.46875,0.020034254785569194,-0.09194814053896594,0.06806648222028433,3
DOW,-0.20977695218601056,0.03149034146667203,13532006.201550387,0.4453125,-0.04404229711706775,-0.12741535917358193,-0.06560719438819818,0
DPZ,-0.1446318246490922,0.013846247146446944,633320.9302325582,0.453125,-0.03337521883605299,-0.052442777643896044,-0.06401037936133913,3
DRI,-0.14924114727834425,0.013769511339967564,1320975.1937984496,0.4921875,0.011028081534856238,0.0140491132646956,-0.1606973828068593,3
DTE,0.049995646922783354,0.009377613680084496,1285074.4186046512,0.546875,0.019826659880930242,0.002418106768872219,0.014728780135995434,1
DUK,0.12023963218119249,0.008531092448137705,3017834.88372093,0.546875,0.05692096620693965,0.0326029211947767,0.022102512582740763,1
DVA,-0.13116505822226276,0.0179500687869581,821962.7906976744,0.5,0.0022874005588273683,-0.09255128902601717,-0.0503906011581422,3
DVN,0.07017600213232367,0.019723537865653434,7703010.07751938,0.5078125,-0.058494581767835285,0.07422397098772104,0.01214347096946411,3
DXCM,-0.32894124334268726,0.02774336746362677,4807744.186046512,0.4765625,-0.027623664844882656,-0.08977402567595216,-0.24045003245786267,0
EA,0.36889708911145136,0.01893890299037465,3194413.1782945734,0.5234375,0.01571294926995348,0.14976998860265778,0.1582464531379626,1
EBAY,0.22125140413964095,0.026477922995592908,5766289.147286822,0.53125,0.11681686196555874,0.16067876565520178,-0.06791908262042401,0
ECL,0.03872559082225524,0.011669305240309586,1286950.3875968992,0.5546875,0.07285815343875801,-0.01603730651306079,-0.02555019277045245,1
ED,0.03254007890828681,0.010152116554846479,2326059.689922481,0.5390625,0.011987581418001048,-0.042147993018983865,0.054564336649086,1
EFX,-0.23279557708815923,0.020008793377893897,1107325.5813953488,0.4921875,-0.04149062482163168,-0.0011856605723760127,-0.21034573056931272,3
EG,-0.03771514999084502,0.016326474571339858,380027.9069767442,0.515625,-0.020960802702126857,-0.010089805740082336,-0.022238822256530066,3
EIX,0.07422798436156497,0.01761941639094996,3470220.1550387596,0.5234375,-0.08202409867963367,0.0750048613318759,0.07290645380412042,1
EL,0.3877899549349726,0.026451590691224772,3879217.0542635657,0.5078125,0.35458785489016753,0.026560073641628712,0.00011344149300418493,0
ELV,-0.12086315308256257,0.025283804800909283,2125006.976744186,0.5,-0.07539904860055102,0.03055555921909292,0.0562434354513377,0
EME,0.3296363879763302,0.024703850493490696,513587.5968992248,0.5625,0.18642108374326183,0.10682161645897725,0.005464332638687619,1
EMR,0.06368971355722097,0.014565977024919073,2996872.8682170543,0.546875,0.16011151011271219,-0.10285334706896376,-0.021881055787087877,1
EOG,-0.027749980145614916,0.014075421984131557,3545514.7286821706,0.484375,0.027770674394669737,0.020349488173410313,-0.06992617435860504,3
EPAM,-0.02907040063133881,0.02220447370607307,811324.0310077519,0.53125,-0.09512966742825435,-0.060250417441256476,0.16655803753646037,0
EQIX,-0.07517688596629579,0.016974900099114114,554656.5891472868,0.5078125,-0.10410528348136672,0.010952273610639107,0.008718736706017083,3
EQR,-0.121524257263531,0.01275583360490471,2204025.581395349,0.4765625,-0.020726293877693758,-0.037604117763563316,-0.0707295913454683,3
EQT,0.06922808688335436,0.020805149813931015,7838770.542635659,0.5078125,0.05003547995033841,-0.14718043014339133,0.2017901917385787,3
ERIE,-0.19626571131358372,0.017568517790118827,140570.5426356589,0.5,-0.02745695784360158,-0.09441797579191347,-0.1016296204739966,3
ES,0.22338029806433712,0.01296194520492386,2585565.11627907,0.609375,0.06919488477748437,-0.02190006822406676,0.17114019491783528,1
ESS,-0.06902256578851895,0.01421932409840413,487337.98449612403,0.5546875,0.0360301576513995,-0.07480312213175533,-0.03440005611365693,1
ETN,0.07391975750694635,0.016855469478387425,2262520.930232558,0.5,0.10270753032744229,-0.0221921702886686,-0.030163729932498495,3
ETR,0.1963752646817336,0.010671178076241525,2678955.8139534886,0.53125,0.037759340084217996,0.05094056501209354,0.08510241908869776,1
EVRG,0.21715358715138544,0.009307282085206507,2296896.1240310078,0.6328125,0.07347566421679375,0.061514583189794525,0.06563543679292416,1
EW,0.12443000718902697,0.01289533289224863,4456061.240310078,0.5234375,-0.007947890688619674,-0.01430826940034946,0.14760647013264383,1
EXC,0.10659864007462039,0.009743258382291023,6464413.178294574,0.5,0.01420121268390151,0.0037368331566047797,0.07196706469751035,3
EXE,0.061468486855456694,0.019144923453812114,3272692.2480620155,0.484375,-0.039251437359121955,-0.08438336822752779,0.18225554264337962,3
EXPD,0.2196725133414179,0.016742223148923964,1279413.953488372,0.515625,-0.004929785248599772,0.09550566237437286,0.1078031336509977,1
EXPE,0.5706998672606522,0.024564997528327637,1835865.8914728682,0.546875,0.056177324120364025,0.23794417639451937,0.1753264600340061,1
EXR,-0.06823448717323344,0.016380234043798684,1114242.6356589147,0.515625,0.032717946348113314,-0.015301775797591954,-0.07172782189567073,3
F,0.26964504015422963,0.01966518130499415,86698641.86046511,0.5390625,0.05539909447698155,0.055238500915272715,0.14430056991984186,2
FANG,0.05206975271122882,0.01856344536656218,2051662.7906976745,0.484375,-0.05110558570213819,-0.010743063345423298,0.06946500997171334,3
FAST,0.01483832796551221,0.013892148791014629,6128035.658914729,0.5234375,0.13277844367769176,0.03472454894824151,-0.13709080735370038,3
FCX,0.03525278758133621,0.02787804874610904,16182713.953488372,0.515625,0.12967369146669228,0.018893389870964894,-0.1061423119659829,0
FDS,-0.4012117221424992,0.018611903854344553,561737.2093023256,0.4453125,-0.04894141930869855,-0.2069921238246959,-0.18488871355479375,3
FDX,0.16916767437754388,0.01696537982313959,2029440.3100775194,0.5234375,-0.006786712725321498,0.003455615225122388,0.18504738685970734,1
FE,0.13928497537456086,0.008708549163102318,4348614.728682171,0.578125,-0.0204180984323179,0.07264042596116438,0.06791077923583089,1
FFIV,-0.16900457032140292,0.018930775039796975,609020.9302325582,0.484375,0.04094605252049366,0.07787845419736605,-0.27735399844269015,3
FICO,-0.1808786513431927,0.03514291534025932,339526.3565891473,0.5234375,-0.27712965304444837,0.018521067650427714,0.12213969599116337,0
FIS,-0.1680396705660142,0.016001378385570194,3642424.031007752,0.484375,0.02165856631418639,-0.17228817340269753,-0.043335868890306606,3
FISV,-0.6659644055353093,0.04586562219602821,7164186.71875,0.48031496062992124,-0.13399348130002708,-0.19950522888136624,-0.5222599007989054,0
FITB,0.10070270777835288,0.014192018412422057,5885206.976744186,0.515625,0.10330654566515585,0.05609010921875224,-0.0645087872029454,3
FOX,0.1625600000971017,0.017553122901752122,1510583.7209302327,0.546875,0.010882440091694257,0.00991402614481629,0.09128242332472691,1
FOXA,0.19214406319492405,0.01747483869250541,3580958.1395348837,0.5703125,0.019033719941303984,0.023848173726844335,0.09490028708784903,1
FRT,0.04257587293967324,0.011503900114220351,695044.9612403101,0.4453125,0.0023657725933372564,0.05024703152191479,-0.01173869166486452,3
FSLR,0.311431274920166,0.0378760457864904,3386502.3255813955,0.484375,-0.1355580318296543,0.18272448968915023,0.2010820263259907,0
FTNT,-0.20265431674942125,0.026882979136934954,5975405.426356589,0.5390625,0.0020342834219091444,-0.23961113065563788,0.02515875725536021,0
FTV,-0.05611913773009092,0.013410309082783407,3898532.7131782947,0.453125,-0.08046914002279015,-0.047999252077737586,0.07412037192941856,3
GD,0.28389197236311725,0.01080852398423357,1102117.8294573643,0.546875,0.11396384168830598,0.08767366776785646,0.06297067007559565,1
GDDY,-0.31043649596736067,0.01735969358971269,1574384.496124031,0.46875,-0.10553453788721145,-0.14350225717475473,-0.09986813627161129,3
